,단지코드,등록차량수,총세대수,지역,공가수,지하철,버스,단지내주차면수,총임대가구수,면적_15,면적_20,면적_30,면적_40,면적_50,면적_60,면적_70,면적_80,면적_100,임대보증금,임대료,공급유형_공공임대(50년),공급유형_공공임대(5년/10년/분납/분양),공급유형_국민임대/장기전세,공급유형_영구임대,공급유형_임대상가,공급유형_행복주택,자격유형_A,자격유형_D,자격유형_국민임대/장기전세_공급대상,자격유형_영구임대_공급대상,자격유형_행복주택_공급대상,20대(여자),20대(남자),40대(여자),40대(남자),50대(여자),50대(남자),u10,p30,o60
182,C2262,540.0,720.0,울산광역시,30.0,0.0,4.0,581.0,720.0,0.0,0.0,0.34444444444444444,0.25972222222222224,0.3958333333333333,0.0,0.0,0.0,0.0,24775000.0,185810.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06423973919585388,0.07468862325503636,0.07845022151634205,0.062317144528964315,0.08484493856056173,0.06770876870350248,0.1608292234389367,0.10524116024408593,0.3016801805567166
183,C1084,226.0,280.0,경상북도,2.0,0.0,2.0,280.0,280.0,0.0,0.0,0.34285714285714286,0.4857142857142857,0.17142857142857143,0.0,0.0,0.0,0.0,16104000.0,109840.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06009645109434896,0.0678592528475056,0.0836596457964085,0.07261311020430596,0.08714947171729663,0.0721459681519036,0.1810587637222978,0.10300482255471743,0.2724125139112155
184,C2530,302.0,307.0,강원도,19.0,0.0,5.0,296.0,307.0,0.0,0.0,0.17263843648208468,0.1465798045602606,0.6807817589576547,0.0,0.0,0.0,0.0,28491000.0,222970.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06037387878279823,0.06315701232291056,0.07620085505909968,0.06800234722105793,0.0872663257607511,0.07217704753122642,0.16356777600804762,0.11414200687400453,0.29511275044010393
185,C1046,156.0,232.0,강원도,9.0,0.0,4.0,195.0,232.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,13625000.0,161020.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06037387878279823,0.06315701232291056,0.07620085505909968,0.06800234722105793,0.0872663257607511,0.07217704753122642,0.16356777600804762,0.11414200687400453,0.29511275044010393
186,C1761,730.0,602.0,강원도,18.0,0.0,2.0,715.0,602.0,0.0,0.0,0.24916943521594684,0.3920265780730897,0.3588039867109635,0.0,0.0,0.0,0.0,19661000.0,212840.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06037387878279823,0.06315701232291056,0.07620085505909968,0.06800234722105793,0.0872663257607511,0.07217704753122642,0.16356777600804762,0.11414200687400453,0.29511275044010393
187,C1102,417.0,522.0,강원도,21.0,0.0,7.0,525.0,522.0,0.0,0.0,0.3448275862068966,0.4827586206896552,0.1724137931034483,0.0,0.0,0.0,0.0,17342000.0,208110.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06037387878279823,0.06315701232291056,0.07620085505909968,0.06800234722105793,0.0872663257607511,0.07217704753122642,0.16356777600804762,0.11414200687400453,0.29511275044010393
188,C2420,505.0,457.0,대구광역시,3.0,1.0,8.0,537.0,457.0,0.0,0.0,0.2603938730853392,0.17067833698030635,0.5689277899343544,0.0,0.0,0.0,0.0,25468000.0,174770.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06255883705147011,0.06825097970532215,0.07008997963964357,0.06797731900081004,0.09289138953959324,0.07239967598572586,0.12138494209339493,0.13303194167743065,0.31141493530660946
189,C1122,1077.0,808.0,대구광역시,7.0,2.0,2.0,728.0,808.0,0.0,0.0,0.27103960396039606,0.7289603960396039,0.0,0.0,0.0,0.0,0.0,24093000.0,164770.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06255883705147011,0.06825097970532215,0.07008997963964357,0.06797731900081004,0.09289138953959324,0.07239967598572586,0.12138494209339493,0.13303194167743065,0.31141493530660946
190,C2042,757.0,712.0,대구광역시,13.0,2.0,7.0,641.0,712.0,0.0,0.0,0.18117977528089887,0.8188202247191011,0.0,0.0,0.0,0.0,0.0,24093000.0,164770.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06255883705147011,0.06825097970532215,0.07008997963964357,0.06797731900081004,0.09289138953959324,0.07239967598572586,0.12138494209339493,0.13303194167743065,0.31141493530660946
191,C1375,754.0,757.0,경상남도,21.0,0.0,12.0,761.0,757.0,0.0,0.0,0.0,0.43593130779392336,0.5640686922060766,0.0,0.0,0.0,0.0,22471000.0,137310.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0649203187250996,0.07061752988047809,0.07709163346613546,0.06759960159362549,0.08687250996015937,0.07256972111553785,0.16312749003984064,0.11396414342629482,0.2832370517928287
192,C1410,815.0,356.0,충청북도,10.0,0.0,3.0,550.0,356.0,0.0,0.0,0.5842696629213483,0.0,0.4157303370786517,0.0,0.0,0.0,0.0,9154000.0,76260.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.060823795825937936,0.06493665463002632,0.08231837933778077,0.07264826488769202,0.08274680212987331,0.07427627149764368,0.19139482220454127,0.11769386131342188,0.25316114817308283
193,C1641,268.0,283.0,경상남도,8.0,0.0,1.0,227.0,283.0,0.0,0.0,0.31802120141342755,0.303886925795053,0.37809187279151946,0.0,0.0,0.0,0.0,12980000.0,114225.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0649203187250996,0.07061752988047809,0.07709163346613546,0.06759960159362549,0.08687250996015937,0.07256972111553785,0.16312749003984064,0.11396414342629482,0.2832370517928287
194,C1706,362.0,467.0,경기도,7.0,1.0,5.0,403.0,467.0,0.0,0.0,0.3426124197002141,0.0,0.6573875802997858,0.0,0.0,0.0,0.0,29086000.0,249130.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
195,C1307,504.0,506.0,경기도,9.0,0.0,3.0,436.0,506.0,0.0,0.0,0.30632411067193677,0.3241106719367589,0.3695652173913043,0.0,0.0,0.0,0.0,31834000.0,240930.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
196,C2601,281.0,243.0,경기도,7.0,0.0,3.0,214.0,243.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41697000.0,284650.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
197,C1085,521.0,525.0,경기도,4.0,0.0,2.0,422.0,525.0,0.0,0.0,0.5142857142857142,0.4857142857142857,0.0,0.0,0.0,0.0,0.0,15776000.0,133610.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
198,C2385,552.0,445.0,경기도,4.0,0.0,4.0,404.0,445.0,0.0,0.0,0.0,0.5393258426966292,0.4606741573033708,0.0,0.0,0.0,0.0,27996000.0,191380.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
199,C1059,246.0,514.0,전라북도,7.0,0.0,8.0,362.0,514.0,0.0,0.0,0.4980544747081712,0.5019455252918288,0.0,0.0,0.0,0.0,0.0,16954000.0,103410.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06626243986027812,0.07032228300270217,0.07700520661701707,0.06664469781849337,0.08140776379094444,0.07438212614512621,0.17691952810914124,0.0986225532195347,0.28843340143676266
200,C2162,347.0,374.0,전라북도,7.0,0.0,1.0,281.0,374.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18425000.0,102350.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06626243986027812,0.07032228300270217,0.07700520661701707,0.06664469781849337,0.08140776379094444,0.07438212614512621,0.17691952810914124,0.0986225532195347,0.28843340143676266
201,C1819,272.0,330.0,전라남도,15.0,0.0,1.0,253.0,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16213000.0,110960.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06551672714619476,0.07033851965998908,0.07835827078258853,0.07572368312041225,0.07996553495385329,0.07779489983595964,0.1891103709963381,0.11144802903017348,0.25174396447449093
202,C2325,293.0,378.0,전라북도,3.0,0.0,1.0,265.0,378.0,0.0,0.0,0.31216931216931215,0.4656084656084656,0.2222222222222222,0.0,0.0,0.0,0.0,15360000.0,85460.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06626243986027812,0.07032228300270217,0.07700520661701707,0.06664469781849337,0.08140776379094444,0.07438212614512621,0.17691952810914124,0.0986225532195347,0.28843340143676266
203,C2394,254.0,277.0,충청남도,20.0,0.0,2.0,222.0,277.0,0.0,0.0,0.3104693140794224,0.36823104693140796,0.3212996389891697,0.0,0.0,0.0,0.0,65856600.0,42300.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.06797460891978227,0.07262232824689124,0.07886041760923511,0.0734175132645087,0.07929914037757578,0.06916738644620847,0.1845788946928255,0.13239830543330727,0.2416814050096656
204,C1133,842.0,856.0,전라북도,10.0,0.0,3.0,777.0,856.0,0.0,0.0,0.4158878504672897,0.45560747663551404,0.12850467289719625,0.0,0.0,0.0,0.0,22297000.0,130055.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06626243986027812,0.07032228300270217,0.07700520661701707,0.06664469781849337,0.08140776379094444,0.07438212614512621,0.17691952810914124,0.0986225532195347,0.28843340143676266
205,C1281,484.0,646.0,전라북도,4.0,0.0,3.0,583.0,646.0,0.0,0.0,0.6702786377708978,0.32972136222910214,0.0,0.0,0.0,0.0,0.0,17342000.0,105280.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06626243986027812,0.07032228300270217,0.07700520661701707,0.06664469781849337,0.08140776379094444,0.07438212614512621,0.17691952810914124,0.0986225532195347,0.28843340143676266
206,C1194,585.0,511.0,제주특별자치도,3.0,0.0,4.0,413.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18968000.0,209910.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06913479239108201,0.06966659848639804,0.08054816935978727,0.07253016976886889,0.08840253630599304,0.06893025158519124,0.19455921456330538,0.09883411740642259,0.2573941501329516
207,C2308,244.0,285.0,강원도,3.0,0.0,1.0,200.0,285.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12646000.0,187150.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06037387878279823,0.06315701232291056,0.07620085505909968,0.06800234722105793,0.0872663257607511,0.07217704753122642,0.16356777600804762,0.11414200687400453,0.29511275044010393
208,C2036,258.0,256.0,강원도,2.0,0.0,1.0,199.0,256.0,0.0,0.0,0.0,0.6796875,0.3203125,0.0,0.0,0.0,0.0,17477000.0,106090.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06037387878279823,0.06315701232291056,0.07620085505909968,0.06800234722105793,0.0872663257607511,0.07217704753122642,0.16356777600804762,0.11414200687400453,0.29511275044010393
209,C1394,271.0,466.0,전라북도,0.0,0.0,1.0,329.0,466.0,0.0,0.0,0.5257510729613734,0.4742489270386266,0.0,0.0,0.0,0.0,0.0,12558000.0,93255.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06626243986027812,0.07032228300270217,0.07700520661701707,0.06664469781849337,0.08140776379094444,0.07438212614512621,0.17691952810914124,0.0986225532195347,0.28843340143676266
210,C1180,311.0,314.0,전라북도,15.0,0.0,1.0,241.0,314.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16789000.0,93530.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06626243986027812,0.07032228300270217,0.07700520661701707,0.06664469781849337,0.08140776379094444,0.07438212614512621,0.17691952810914124,0.0986225532195347,0.28843340143676266
211,C2503,327.0,382.0,제주특별자치도,7.0,0.0,2.0,306.0,382.0,0.0,0.0,0.5968586387434555,0.4031413612565445,0.0,0.0,0.0,0.0,0.0,15249500.0,123895.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06913479239108201,0.06966659848639804,0.08054816935978727,0.07253016976886889,0.08840253630599304,0.06893025158519124,0.19455921456330538,0.09883411740642259,0.2573941501329516
212,C1907,207.0,212.0,제주특별자치도,7.0,0.0,3.0,163.0,212.0,0.0,0.0,0.5141509433962265,0.4858490566037736,0.0,0.0,0.0,0.0,0.0,12386000.0,103725.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06913479239108201,0.06966659848639804,0.08054816935978727,0.07253016976886889,0.08840253630599304,0.06893025158519124,0.19455921456330538,0.09883411740642259,0.2573941501329516
213,C2181,683.0,872.0,충청북도,15.0,0.0,6.0,733.0,872.0,0.0,0.0,0.6215596330275229,0.15481651376146788,0.22362385321100917,0.0,0.0,0.0,0.0,14863000.0,133780.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.060823795825937936,0.06493665463002632,0.08231837933778077,0.07264826488769202,0.08274680212987331,0.07427627149764368,0.19139482220454127,0.11769386131342188,0.25316114817308283
214,C1768,670.0,508.0,충청북도,4.0,0.0,1.0,370.0,508.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15728500.0,149175.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.060823795825937936,0.06493665463002632,0.08231837933778077,0.07264826488769202,0.08274680212987331,0.07427627149764368,0.19139482220454127,0.11769386131342188,0.25316114817308283
215,C1783,570.0,594.0,대구광역시,16.0,1.0,6.0,596.0,594.0,0.0,0.0,0.30303030303030304,0.35353535353535354,0.3434343434343434,0.0,0.0,0.0,0.0,23496000.0,160960.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06255883705147011,0.06825097970532215,0.07008997963964357,0.06797731900081004,0.09289138953959324,0.07239967598572586,0.12138494209339493,0.13303194167743065,0.31141493530660946
216,C2192,324.0,514.0,충청북도,16.0,0.0,2.0,442.0,514.0,0.0,0.0,0.6848249027237354,0.3151750972762646,0.0,0.0,0.0,0.0,0.0,11147000.0,100320.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.060823795825937936,0.06493665463002632,0.08231837933778077,0.07264826488769202,0.08274680212987331,0.07427627149764368,0.19139482220454127,0.11769386131342188,0.25316114817308283
217,C2346,553.0,558.0,충청북도,12.0,0.0,3.0,449.0,558.0,0.0,0.0,0.0,0.34767025089605735,0.6523297491039427,0.0,0.0,0.0,0.0,16168000.0,141080.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.060823795825937936,0.06493665463002632,0.08231837933778077,0.07264826488769202,0.08274680212987331,0.07427627149764368,0.19139482220454127,0.11769386131342188,0.25316114817308283
218,C2680,590.0,758.0,경상남도,19.0,0.0,7.0,564.0,758.0,0.0,0.0,0.6411609498680739,0.35883905013192613,0.0,0.0,0.0,0.0,0.0,25293000.0,145410.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0649203187250996,0.07061752988047809,0.07709163346613546,0.06759960159362549,0.08687250996015937,0.07256972111553785,0.16312749003984064,0.11396414342629482,0.2832370517928287
219,C2631,638.0,812.0,경상남도,2.0,0.0,3.0,612.0,812.0,0.0,0.0,0.39655172413793105,0.2512315270935961,0.3522167487684729,0.0,0.0,0.0,0.0,20525000.0,102620.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0649203187250996,0.07061752988047809,0.07709163346613546,0.06759960159362549,0.08687250996015937,0.07256972111553785,0.16312749003984064,0.11396414342629482,0.2832370517928287
220,C2141,495.0,504.0,경상남도,2.0,0.0,6.0,445.0,504.0,0.0,0.0,0.23809523809523808,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,27872000.0,216780.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0649203187250996,0.07061752988047809,0.07709163346613546,0.06759960159362549,0.08687250996015937,0.07256972111553785,0.16312749003984064,0.11396414342629482,0.2832370517928287
221,C1569,528.0,631.0,경상남도,8.0,0.0,3.0,442.0,631.0,0.0,0.0,0.6212361331220285,0.3787638668779715,0.0,0.0,0.0,0.0,0.0,12571000.0,87980.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0649203187250996,0.07061752988047809,0.07709163346613546,0.06759960159362549,0.08687250996015937,0.07256972111553785,0.16312749003984064,0.11396414342629482,0.2832370517928287
222,C2099,383.0,332.0,강원도,3.0,0.0,2.0,258.0,332.0,0.0,0.0,0.24096385542168675,0.5903614457831325,0.1686746987951807,0.0,0.0,0.0,0.0,12483000.0,102350.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06037387878279823,0.06315701232291056,0.07620085505909968,0.06800234722105793,0.0872663257607511,0.07217704753122642,0.16356777600804762,0.11414200687400453,0.29511275044010393
223,C2287,284.0,409.0,충청북도,18.0,0.0,3.0,330.0,409.0,0.0,0.0,0.15403422982885084,0.687041564792176,0.15892420537897312,0.0,0.0,0.0,0.0,13759000.0,113560.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.060823795825937936,0.06493665463002632,0.08231837933778077,0.07264826488769202,0.08274680212987331,0.07427627149764368,0.19139482220454127,0.11769386131342188,0.25316114817308283
224,C2055,723.0,773.0,충청북도,22.0,0.0,4.0,817.0,773.0,0.0,0.0,0.33247089262613194,0.4346701164294955,0.23285899094437257,0.0,0.0,0.0,0.0,24350000.0,170980.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.060823795825937936,0.06493665463002632,0.08231837933778077,0.07264826488769202,0.08274680212987331,0.07427627149764368,0.19139482220454127,0.11769386131342188,0.25316114817308283
225,C1428,333.0,375.0,강원도,6.0,0.0,2.0,360.0,375.0,0.0,0.0,0.2906666666666667,0.48533333333333334,0.224,0.0,0.0,0.0,0.0,21221000.0,168520.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06037387878279823,0.06315701232291056,0.07620085505909968,0.06800234722105793,0.0872663257607511,0.07217704753122642,0.16356777600804762,0.11414200687400453,0.29511275044010393
226,C2522,610.0,747.0,강원도,13.0,0.0,2.0,698.0,747.0,0.0,0.0,0.5100401606425703,0.24899598393574296,0.24096385542168675,0.0,0.0,0.0,0.0,22471000.0,168520.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06037387878279823,0.06315701232291056,0.07620085505909968,0.06800234722105793,0.0872663257607511,0.07217704753122642,0.16356777600804762,0.11414200687400453,0.29511275044010393
227,C2560,481.0,372.0,강원도,3.0,0.0,1.0,374.0,372.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17387000.0,222560.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06037387878279823,0.06315701232291056,0.07620085505909968,0.06800234722105793,0.0872663257607511,0.07217704753122642,0.16356777600804762,0.11414200687400453,0.29511275044010393
228,C2068,594.0,434.0,강원도,3.0,0.0,1.0,384.0,434.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20523500.0,244050.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06037387878279823,0.06315701232291056,0.07620085505909968,0.06800234722105793,0.0872663257607511,0.07217704753122642,0.16356777600804762,0.11414200687400453,0.29511275044010393
229,C2603,509.0,538.0,충청북도,9.0,0.0,2.0,393.0,538.0,0.0,0.0,0.0,0.7788104089219331,0.2211895910780669,0.0,0.0,0.0,0.0,16465000.0,118980.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.060823795825937936,0.06493665463002632,0.08231837933778077,0.07264826488769202,0.08274680212987331,0.07427627149764368,0.19139482220454127,0.11769386131342188,0.25316114817308283
230,C1965,500.0,498.0,충청북도,13.0,0.0,5.0,480.0,498.0,0.0,0.0,0.5180722891566265,0.3614457831325301,0.12048192771084337,0.0,0.0,0.0,0.0,17342000.0,131290.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.060823795825937936,0.06493665463002632,0.08231837933778077,0.07264826488769202,0.08274680212987331,0.07427627149764368,0.19139482220454127,0.11769386131342188,0.25316114817308283
231,C1660,512.0,718.0,경상남도,13.0,0.0,3.0,550.0,718.0,0.0,0.0,0.25069637883008355,0.2479108635097493,0.5013927576601671,0.0,0.0,0.0,0.0,14213000.0,94750.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0649203187250996,0.07061752988047809,0.07709163346613546,0.06759960159362549,0.08687250996015937,0.07256972111553785,0.16312749003984064,0.11396414342629482,0.2832370517928287
232,C2378,901.0,818.0,경기도,25.0,0.0,12.0,640.0,818.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19384500.0,247590.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
233,C1268,934.0,1035.0,경기도,21.0,0.0,16.0,911.0,1035.0,0.0,0.0,0.3710144927536232,0.43768115942028984,0.19130434782608696,0.0,0.0,0.0,0.0,18175000.0,194720.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
234,C1994,496.0,431.0,경상남도,3.0,0.0,1.0,319.0,431.0,0.0,0.0,0.0,0.4709976798143852,0.5290023201856149,0.0,0.0,0.0,0.0,16263500.0,105705.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0649203187250996,0.07061752988047809,0.07709163346613546,0.06759960159362549,0.08687250996015937,0.07256972111553785,0.16312749003984064,0.11396414342629482,0.2832370517928287
235,C1837,398.0,467.0,경상남도,21.0,0.0,4.0,366.0,467.0,0.0,0.0,0.49678800856531047,0.2505353319057816,0.25267665952890794,0.0,0.0,0.0,0.0,18075000.0,144590.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0649203187250996,0.07061752988047809,0.07709163346613546,0.06759960159362549,0.08687250996015937,0.07256972111553785,0.16312749003984064,0.11396414342629482,0.2832370517928287
236,C1000,481.0,566.0,충청북도,10.0,0.0,1.0,438.0,566.0,0.0,0.0,0.7402826855123675,0.127208480565371,0.13250883392226148,0.0,0.0,0.0,0.0,14404000.0,129640.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.060823795825937936,0.06493665463002632,0.08231837933778077,0.07264826488769202,0.08274680212987331,0.07427627149764368,0.19139482220454127,0.11769386131342188,0.25316114817308283
237,C1465,557.0,861.0,충청북도,26.0,0.0,4.0,812.0,861.0,0.0,0.0,0.6411149825783972,0.3588850174216028,0.0,0.0,0.0,0.0,0.0,20562500.0,155455.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.060823795825937936,0.06493665463002632,0.08231837933778077,0.07264826488769202,0.08274680212987331,0.07427627149764368,0.19139482220454127,0.11769386131342188,0.25316114817308283
238,C1448,1284.0,1116.0,광주광역시,25.0,0.0,2.0,1050.0,1116.0,0.0,0.0,0.0,0.5734767025089605,0.4265232974910394,0.0,0.0,0.0,0.0,32208000.0,175900.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06508442942355952,0.06687516551698047,0.08002824823133284,0.07918332345485958,0.07990214005573981,0.06744265230714908,0.16666456486374012,0.1313038324274563,0.26351564371918235
239,C1516,475.0,456.0,전라남도,8.0,0.0,1.0,367.0,456.0,0.0,0.0,0.6885964912280702,0.31140350877192985,0.0,0.0,0.0,0.0,0.0,8050000.0,65630.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06551672714619476,0.07033851965998908,0.07835827078258853,0.07572368312041225,0.07996553495385329,0.07779489983595964,0.1891103709963381,0.11144802903017348,0.25174396447449093
240,C2670,435.0,648.0,전라북도,9.0,0.0,2.0,600.0,648.0,0.0,0.0,0.7777777777777778,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,14863000.0,111470.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06626243986027812,0.07032228300270217,0.07700520661701707,0.06664469781849337,0.08140776379094444,0.07438212614512621,0.17691952810914124,0.0986225532195347,0.28843340143676266
241,C1365,945.0,875.0,경기도,5.0,0.0,2.0,903.0,875.0,0.0,0.0,0.07542857142857143,0.10171428571428572,0.8228571428571428,0.0,0.0,0.0,0.0,53420500.0,340925.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
242,C1177,1044.0,1668.0,대전광역시,17.0,1.0,10.0,1756.0,1668.0,0.0,0.0,0.7068345323741008,0.15587529976019185,0.13729016786570744,0.0,0.0,0.0,0.0,24775000.0,172190.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06083398220705422,0.06424678186246087,0.07466741770348402,0.06792465333576315,0.08575073308924637,0.06881927072116101,0.14057089842779277,0.13550139991053825,0.3016848627424993
