,단지코드,총세대수,임대건물구분,지역,공급유형,전용면적,전용면적별세대수,공가수,자격유형,임대보증금,임대료,지하철역수,버스정류장수,단지내주차면수,등록차량수
2218,C1338,622,아파트,부산광역시,국민임대,46.95,100,13,A,28856000.0,241560.0,1.0,3,551,551
2219,C1338,622,아파트,부산광역시,국민임대,46.95,50,13,A,28856000.0,241560.0,1.0,3,551,551
2220,C1338,622,아파트,부산광역시,국민임대,51.93,80,13,A,35196000.0,292930.0,1.0,3,551,551
2221,C1338,622,아파트,부산광역시,국민임대,51.93,38,13,A,35196000.0,292930.0,1.0,3,551,551
2222,C2405,600,아파트,경상남도,공공임대(10년),75.84,48,22,A,36019000.0,603480.0,0.0,8,728,1240
2223,C2405,600,아파트,경상남도,공공임대(10년),75.99,54,22,A,36113000.0,603480.0,0.0,8,728,1240
2224,C2405,600,아파트,경상남도,공공임대(10년),84.95,182,22,A,44868000.0,636400.0,0.0,8,728,1240
2225,C1969,1366,아파트,대구광역시,국민임대,29.85,124,29,A,8635000.0,132250.0,0.0,2,1192,886
2226,C1969,1366,아파트,대구광역시,국민임대,36.93,762,29,A,10602000.0,167230.0,0.0,2,1192,886
2227,C1969,1366,아파트,대구광역시,국민임대,36.93,32,29,A,10602000.0,167230.0,0.0,2,1192,886
2228,C1969,1366,아파트,대구광역시,국민임대,46.69,268,29,A,22844000.0,265610.0,0.0,2,1192,886
2229,C1969,1366,아파트,대구광역시,영구임대,26.69,140,29,C,12064000.0,109400.0,0.0,2,1192,886
2230,C1969,1366,아파트,대구광역시,영구임대,26.69,40,29,C,12064000.0,109400.0,0.0,2,1192,886
2231,C2274,1122,아파트,충청북도,국민임대,29.72,120,34,A,11532000.0,106530.0,0.0,3,1182,713
2232,C2274,1122,아파트,충청북도,국민임대,29.72,176,34,A,11532000.0,106530.0,0.0,3,1182,713
2233,C2274,1122,아파트,충청북도,국민임대,36.86,78,34,A,15046000.0,141680.0,0.0,3,1182,713
2234,C2274,1122,아파트,충청북도,국민임대,36.86,26,34,A,15046000.0,141680.0,0.0,3,1182,713
2235,C2274,1122,아파트,충청북도,국민임대,36.95,342,34,A,15046000.0,141680.0,0.0,3,1182,713
2236,C2274,1122,아파트,충청북도,국민임대,46.66,94,34,A,25700000.0,188900.0,0.0,3,1182,713
2237,C2274,1122,아파트,충청북도,국민임대,46.94,286,34,A,25700000.0,188900.0,0.0,3,1182,713
2238,C1699,752,아파트,경기도,국민임대,36.64,438,7,A,19784000.0,224070.0,0.0,7,680,606
2239,C1699,752,아파트,경기도,국민임대,46.42,70,7,A,37163000.0,295120.0,0.0,7,680,606
2240,C1699,752,아파트,경기도,국민임대,46.42,32,7,A,37163000.0,295120.0,0.0,7,680,606
2241,C1699,752,아파트,경기도,국민임대,46.42,36,7,A,37163000.0,295120.0,0.0,7,680,606
2242,C1699,752,아파트,경기도,국민임대,51.85,130,7,A,47001000.0,338840.0,0.0,7,680,606
2243,C1699,752,아파트,경기도,국민임대,51.85,24,7,A,47001000.0,338840.0,0.0,7,680,606
2244,C1699,752,아파트,경기도,국민임대,51.85,22,7,A,47001000.0,338840.0,0.0,7,680,606
2245,C2251,886,아파트,경기도,국민임대,26.97,34,16,H,14196000.0,152880.0,0.0,3,809,870
2246,C2251,886,아파트,경기도,국민임대,36.73,188,16,H,19656000.0,202010.0,0.0,3,809,870
2247,C2251,886,아파트,경기도,국민임대,36.73,94,16,H,19656000.0,202010.0,0.0,3,809,870
2248,C2251,886,아파트,경기도,국민임대,46.42,34,16,H,36036000.0,283920.0,0.0,3,809,870
2249,C2251,886,아파트,경기도,국민임대,46.42,17,16,H,36036000.0,283920.0,0.0,3,809,870
2250,C2251,886,아파트,경기도,국민임대,46.42,17,16,H,36036000.0,283920.0,0.0,3,809,870
2251,C2251,886,아파트,경기도,국민임대,46.7,192,16,H,36036000.0,283920.0,0.0,3,809,870
2252,C2251,886,아파트,경기도,국민임대,46.7,96,16,H,36036000.0,283920.0,0.0,3,809,870
2253,C2251,886,아파트,경기도,국민임대,46.7,94,16,H,36036000.0,283920.0,0.0,3,809,870
2254,C2251,886,아파트,경기도,국민임대,51.5,100,16,H,44772000.0,338520.0,0.0,3,809,870
2255,C2251,886,아파트,경기도,국민임대,51.5,20,16,H,44772000.0,338520.0,0.0,3,809,870
2256,C1340,552,아파트,전라북도,국민임대,29.79,48,21,A,7651000.0,136630.0,0.0,3,523,410
2257,C1340,552,아파트,전라북도,국민임대,29.79,152,21,A,7651000.0,136630.0,0.0,3,523,410
2258,C1340,552,아파트,전라북도,국민임대,36.83,160,21,A,9247000.0,180350.0,0.0,3,523,410
2259,C1340,552,아파트,전라북도,국민임대,36.83,32,21,A,9247000.0,180350.0,0.0,3,523,410
2260,C1340,552,아파트,전라북도,국민임대,46.61,160,21,A,19893000.0,251400.0,0.0,3,523,410
2261,C2373,850,아파트,제주특별자치도,국민임대,36.81,276,9,A,13441000.0,187090.0,0.0,5,948,800
2262,C2373,850,아파트,제주특별자치도,국민임대,36.81,180,9,A,13441000.0,187090.0,0.0,5,948,800
2263,C2373,850,아파트,제주특별자치도,국민임대,36.81,36,9,A,13441000.0,187090.0,0.0,5,948,800
2264,C2373,850,아파트,제주특별자치도,국민임대,46.9,72,9,A,27097000.0,248380.0,0.0,5,948,800
2265,C2373,850,아파트,제주특별자치도,국민임대,46.9,214,9,A,27097000.0,248380.0,0.0,5,948,800
2266,C2373,850,아파트,제주특별자치도,국민임대,51.95,72,9,A,32473000.0,288160.0,0.0,5,948,800
2267,C1455,432,아파트,강원도,국민임대,29.99,164,2,A,6451000.0,134410.0,0.0,5,349,420
2268,C1455,432,아파트,강원도,국민임대,36.84,104,2,A,7527000.0,168810.0,0.0,5,349,420
2269,C1455,432,아파트,강원도,국민임대,46.76,164,2,A,17204000.0,222580.0,0.0,5,349,420
2270,C1095,1256,아파트,경기도,국민임대,29.95,66,37,A,11586000.0,151930.0,0.0,3,528,505
2271,C1095,1256,아파트,경기도,국민임대,36.9,36,37,A,13663000.0,189090.0,0.0,3,528,505
2272,C1095,1256,아파트,경기도,국민임대,36.98,102,37,A,13663000.0,189090.0,0.0,3,528,505
2273,C1095,1256,아파트,경기도,국민임대,36.98,320,37,A,13663000.0,189090.0,0.0,3,528,505
2274,C1095,1256,아파트,경기도,국민임대,46.94,178,37,A,25140000.0,240470.0,0.0,3,528,505
2275,C1095,1256,아파트,경기도,국민임대,46.96,240,37,A,25140000.0,240470.0,0.0,3,528,505
2276,C1095,1256,아파트,경기도,국민임대,51.7,202,37,A,30605000.0,262330.0,0.0,3,528,505
2277,C1095,1256,아파트,경기도,국민임대,59.94,112,37,A,38256000.0,318070.0,0.0,3,528,505
2278,C2137,960,아파트,경상북도,국민임대,29.66,180,30,A,7350000.0,154350.0,0.0,8,876,752
2279,C2137,960,아파트,경상북도,국민임대,36.59,360,30,A,9450000.0,194250.0,0.0,8,876,752
2280,C2137,960,아파트,경상북도,국민임대,46.45,420,30,E,114953000.0,59860.0,0.0,8,876,752
2281,C1985,874,아파트,전라남도,국민임대,36.83,289,28,A,9032000.0,152680.0,0.0,4,722,630
2282,C1985,874,아파트,전라남도,국민임대,36.83,87,28,A,9032000.0,152680.0,0.0,4,722,630
2283,C1985,874,아파트,전라남도,국민임대,46.84,322,28,A,18279000.0,236560.0,0.0,4,722,630
2284,C1985,874,아파트,전라남도,국민임대,59.72,176,28,A,27311000.0,349460.0,0.0,4,722,630
2285,C2583,1106,아파트,대전광역시,국민임대,36.85,24,21,A,11397000.0,193550.0,0.0,2,752,982
2286,C2583,1106,아파트,대전광역시,국민임대,36.85,70,21,A,11397000.0,193550.0,0.0,2,752,982
2287,C2583,1106,아파트,대전광역시,국민임대,36.93,604,21,A,11397000.0,193550.0,0.0,2,752,982
2288,C2583,1106,아파트,대전광역시,국민임대,36.93,24,21,A,11397000.0,193550.0,0.0,2,752,982
2289,C2583,1106,아파트,대전광역시,국민임대,46.78,72,21,A,26774000.0,254840.0,0.0,2,752,982
2290,C2583,1106,아파트,대전광역시,국민임대,46.78,72,21,A,26774000.0,254840.0,0.0,2,752,982
2291,C2583,1106,아파트,대전광역시,영구임대,21.97,60,21,I,7175000.0,69250.0,0.0,2,752,982
2292,C2583,1106,아파트,대전광역시,영구임대,26.9,60,21,I,8707000.0,84230.0,0.0,2,752,982
2293,C2583,1106,아파트,대전광역시,영구임대,26.9,36,21,I,8707000.0,84230.0,0.0,2,752,982
2294,C2583,1106,아파트,대전광역시,영구임대,26.9,72,21,I,8707000.0,84230.0,0.0,2,752,982
2295,C2583,1106,아파트,대전광역시,영구임대,26.9,12,21,I,8707000.0,84230.0,0.0,2,752,982
2296,C2663,772,아파트,경기도,국민임대,26.98,112,14,H,14756000.0,169420.0,0.0,3,700,652
2297,C2663,772,아파트,경기도,국민임대,36.65,180,14,H,19893000.0,240470.0,0.0,3,700,652
2298,C2663,772,아파트,경기도,국민임대,36.94,40,14,H,19893000.0,240470.0,0.0,3,700,652
2299,C2663,772,아파트,경기도,국민임대,46.79,300,14,H,39349000.0,312610.0,0.0,3,700,652
2300,C2663,772,아파트,경기도,국민임대,46.79,20,14,H,39349000.0,312610.0,0.0,3,700,652
2301,C2663,772,아파트,경기도,국민임대,51.88,120,14,H,48312000.0,338840.0,0.0,3,700,652
2302,C2450,483,아파트,경기도,국민임대,36.64,262,8,H,19893000.0,240470.0,0.0,5,437,451
2303,C2450,483,아파트,경기도,국민임대,46.42,53,8,H,39349000.0,312610.0,0.0,5,437,451
2304,C2450,483,아파트,경기도,국민임대,46.42,76,8,H,39349000.0,312610.0,0.0,5,437,451
2305,C2450,483,아파트,경기도,국민임대,46.42,44,8,H,39349000.0,312610.0,0.0,5,437,451
2306,C2450,483,아파트,경기도,국민임대,51.57,20,8,H,48312000.0,338840.0,0.0,5,437,451
2307,C2450,483,아파트,경기도,국민임대,51.57,28,8,H,48312000.0,338840.0,0.0,5,437,451
2308,C2329,1028,아파트,대구광역시,국민임대,29.68,216,24,A,10666000.0,184940.0,0.0,5,973,821
2309,C2329,1028,아파트,대구광역시,국민임대,36.47,540,24,A,13107000.0,240860.0,0.0,5,973,821
2310,C2329,1028,아파트,대구광역시,국민임대,46.73,168,24,A,28633000.0,311830.0,0.0,5,973,821
2311,C2329,1028,아파트,대구광역시,국민임대,51.29,104,24,A,31967000.0,334400.0,0.0,5,973,821
2312,C1834,326,아파트,강원도,국민임대,36.79,212,4,A,6989000.0,138700.0,0.0,1,268,255
2313,C1834,326,아파트,강원도,국민임대,46.42,78,4,A,16129000.0,174190.0,0.0,1,268,255
2314,C1834,326,아파트,강원도,국민임대,51.5,36,4,A,18817000.0,208600.0,0.0,1,268,255
2315,C1649,575,아파트,경상남도,공공임대(10년),74.97,80,15,A,46000000.0,456000.0,0.0,6,1066,855
2316,C1649,575,아파트,경상남도,공공임대(10년),84.95,124,15,A,57000000.0,462000.0,0.0,6,1066,855
2317,C1649,575,아파트,경상남도,공공임대(10년),84.96,289,15,A,57000000.0,462000.0,0.0,6,1066,855
2318,C1649,575,아파트,경상남도,공공임대(10년),84.98,82,15,A,57000000.0,462000.0,0.0,6,1066,855
2319,C1848,532,아파트,광주광역시,공공임대(10년),51.87,150,9,A,31963000.0,455600.0,0.0,3,660,625
2320,C1848,532,아파트,광주광역시,공공임대(10년),59.67,70,9,A,41054000.0,509410.0,0.0,3,660,625
2321,C1848,532,아파트,광주광역시,공공임대(10년),59.89,224,9,A,41253000.0,510510.0,0.0,3,660,625
2322,C1848,532,아파트,광주광역시,공공임대(10년),59.89,56,9,A,41253000.0,510510.0,0.0,3,660,625
2323,C1848,532,아파트,광주광역시,공공임대(10년),59.95,32,9,A,41489000.0,512110.0,0.0,3,660,625
2324,C1743,791,아파트,대구광역시,공공임대(10년),67.86,38,16,A,33000000.0,495000.0,1.0,1,944,1653
2325,C1743,791,아파트,대구광역시,공공임대(10년),67.86,87,16,A,33000000.0,495000.0,1.0,1,944,1653
2326,C1743,791,아파트,대구광역시,공공임대(10년),67.88,38,16,A,33000000.0,495000.0,1.0,1,944,1653
2327,C1743,791,아파트,대구광역시,공공임대(10년),67.88,87,16,A,33000000.0,495000.0,1.0,1,944,1653
2328,C1743,791,아파트,대구광역시,공공임대(10년),74.93,116,16,A,40000000.0,520000.0,1.0,1,944,1653
2329,C1743,791,아파트,대구광역시,공공임대(10년),74.93,257,16,A,40000000.0,520000.0,1.0,1,944,1653
2330,C1743,791,아파트,대구광역시,공공임대(10년),84.83,168,16,A,50000000.0,550000.0,1.0,1,944,1653
2331,C1350,1401,아파트,대전광역시,공공분양,74.94,317,2,D,0.0,0.0,0.0,6,1636,2315
2332,C1350,1401,아파트,대전광역시,공공분양,74.94,137,2,D,0.0,0.0,0.0,6,1636,2315
2333,C1350,1401,아파트,대전광역시,공공분양,74.94,22,2,D,0.0,0.0,0.0,6,1636,2315
2334,C1350,1401,아파트,대전광역시,공공분양,84.94,164,2,D,0.0,0.0,0.0,6,1636,2315
2335,C1350,1401,아파트,대전광역시,공공분양,84.94,19,2,D,0.0,0.0,0.0,6,1636,2315
2336,C1350,1401,아파트,대전광역시,공공분양,84.96,26,2,D,0.0,0.0,0.0,6,1636,2315
2337,C1350,1401,아파트,대전광역시,공공분양,84.97,26,2,D,0.0,0.0,0.0,6,1636,2315
2338,C1350,1401,아파트,대전광역시,공공임대(10년),51.99,106,2,A,28013000.0,408600.0,0.0,6,1636,2315
2339,C1350,1401,아파트,대전광역시,공공임대(10년),59.91,13,2,A,37474000.0,519350.0,0.0,6,1636,2315
2340,C1350,1401,아파트,대전광역시,공공임대(10년),59.92,223,2,A,37385000.0,516130.0,0.0,6,1636,2315
2341,C1350,1401,아파트,대전광역시,공공임대(분납),51.99,146,2,A,54612000.0,131130.0,0.0,6,1636,2315
2342,C1350,1401,아파트,대전광역시,공공임대(분납),59.91,32,2,A,63585000.0,152680.0,0.0,6,1636,2315
2343,C1350,1401,아파트,대전광역시,공공임대(분납),59.92,170,2,A,63501000.0,152480.0,0.0,6,1636,2315
2344,C1402,344,아파트,충청북도,공공임대(10년),59.91,60,16,A,39000000.0,360000.0,0.0,2,344,498
2345,C1402,344,아파트,충청북도,공공임대(10년),59.91,30,16,A,39000000.0,360000.0,0.0,2,344,498
2346,C1402,344,아파트,충청북도,공공임대(10년),74.89,116,16,A,45000000.0,480000.0,0.0,2,344,498
2347,C1402,344,아파트,충청북도,공공임대(10년),84.92,39,16,A,57000000.0,560000.0,0.0,2,344,498
2348,C1402,344,아파트,충청북도,공공임대(10년),84.97,99,16,A,57000000.0,560000.0,0.0,2,344,498
2349,C1103,935,아파트,강원도,국민임대,29.91,269,31,A,6451000.0,150540.0,0.0,2,939,787
2350,C1103,935,아파트,강원도,국민임대,36.71,232,31,A,9677000.0,193550.0,0.0,2,939,787
2351,C1103,935,아파트,강원도,국민임대,46.73,268,31,A,21505000.0,247310.0,0.0,2,939,787
2352,C1103,935,아파트,강원도,국민임대,51.51,166,31,A,24731000.0,279570.0,0.0,2,939,787
2353,C1129,1444,아파트,경기도,공공임대(10년),51.79,350,2,A,42681000.0,468450.0,1.0,10,1275,1668
2354,C1129,1444,아파트,경기도,공공임대(10년),51.95,258,2,A,42681000.0,468450.0,1.0,10,1275,1668
2355,C1129,1444,아파트,경기도,공공임대(10년),59.68,33,2,A,54132000.0,520500.0,1.0,10,1275,1668
2356,C1129,1444,아파트,경기도,공공임대(10년),59.68,111,2,A,54132000.0,520500.0,1.0,10,1275,1668
2357,C1129,1444,아파트,경기도,공공임대(10년),59.72,31,2,A,54132000.0,520500.0,1.0,10,1275,1668
2358,C1129,1444,아파트,경기도,공공임대(10년),59.8,343,2,A,54132000.0,520500.0,1.0,10,1275,1668
2359,C1129,1444,아파트,경기도,공공임대(10년),59.89,177,2,A,54132000.0,520500.0,1.0,10,1275,1668
2360,C1129,1444,아파트,경기도,공공임대(10년),59.98,141,2,A,54132000.0,520500.0,1.0,10,1275,1668
2361,C1027,452,아파트,경상남도,국민임대,33.83,174,21,A,11370000.0,203220.0,0.0,5,461,207
2362,C1027,452,아파트,경상남도,국민임대,39.56,88,21,A,19171000.0,246230.0,0.0,5,461,207
2363,C1027,452,아파트,경상남도,국민임대,46.63,138,21,A,26851000.0,306450.0,0.0,5,461,207
2364,C1027,452,아파트,경상남도,국민임대,46.63,30,21,A,26851000.0,306450.0,0.0,5,461,207
2365,C1027,452,아파트,경상남도,국민임대,46.95,22,21,A,26851000.0,306450.0,0.0,5,461,207
2366,C2377,1105,아파트,경상남도,국민임대,33.83,408,22,A,11269000.0,202140.0,0.0,3,1110,579
2367,C2377,1105,아파트,경상남도,국민임대,39.56,366,22,A,19014000.0,246230.0,0.0,3,1110,579
2368,C2377,1105,아파트,경상남도,국민임대,46.63,96,22,A,26673000.0,305370.0,0.0,3,1110,579
2369,C2377,1105,아파트,경상남도,국민임대,46.95,44,22,A,26673000.0,305370.0,0.0,3,1110,579
2370,C2377,1105,아파트,경상남도,국민임대,51.96,146,22,A,30112000.0,331180.0,0.0,3,1110,579
2371,C2377,1105,아파트,경상남도,국민임대,51.96,45,22,A,30112000.0,331180.0,0.0,3,1110,579
2372,C2431,472,아파트,경상남도,국민임대,36.77,272,16,A,11217000.0,233330.0,0.0,2,1066,359
2373,C2431,472,아파트,경상남도,국민임대,46.78,200,16,A,24389000.0,303220.0,0.0,2,1066,359
2374,C2661,354,아파트,제주특별자치도,국민임대,26.99,140,12,A,7527000.0,137620.0,0.0,6,297,330
2375,C2661,354,아파트,제주특별자치도,국민임대,36.98,110,12,A,10215000.0,186010.0,0.0,6,297,330
2376,C2661,354,아파트,제주특별자치도,국민임대,46.96,104,12,A,22043000.0,231180.0,0.0,6,297,330
2377,C1263,268,아파트,충청북도,국민임대,29.79,48,4,A,5914000.0,98920.0,0.0,5,214,217
2378,C1263,268,아파트,충청북도,국민임대,29.81,12,4,A,5914000.0,98920.0,0.0,5,214,217
2379,C1263,268,아파트,충청북도,국민임대,36.42,28,4,A,7204000.0,124720.0,0.0,5,214,217
2380,C1263,268,아파트,충청북도,국민임대,36.48,120,4,A,7204000.0,124720.0,0.0,5,214,217
2381,C1263,268,아파트,충청북도,국민임대,46.36,60,4,A,15806000.0,178490.0,0.0,5,214,217
2382,C1136,984,아파트,경기도,국민임대,26.89,296,31,A,13118000.0,146230.0,0.0,15,865,763
2383,C1136,984,아파트,경기도,국민임대,36.72,296,31,A,17849000.0,221500.0,0.0,15,865,763
2384,C1136,984,아파트,경기도,국민임대,46.4,228,31,E,124970000.0,65080.0,0.0,15,865,763
2385,C1136,984,아파트,경기도,국민임대,51.76,164,31,E,139418000.0,72610.0,0.0,15,865,763
2386,C2605,624,아파트,강원도,국민임대,39.93,450,6,A,16129000.0,182790.0,0.0,3,535,572
2387,C2605,624,아파트,강원도,국민임대,46.76,116,6,A,22581000.0,263440.0,0.0,3,535,572
2388,C2605,624,아파트,강원도,국민임대,49.81,58,6,A,24731000.0,275260.0,0.0,3,535,572
2389,C2393,1546,아파트,경기도,국민임대,36.89,18,1,A,18225000.0,215050.0,1.0,2,1176,922
2390,C2393,1546,아파트,경기도,국민임대,36.89,308,1,H,18225000.0,215050.0,1.0,2,1176,922
2391,C2393,1546,아파트,경기도,국민임대,36.98,536,1,H,18225000.0,215050.0,1.0,2,1176,922
2392,C2393,1546,아파트,경기도,국민임대,36.98,20,1,A,18225000.0,215050.0,1.0,2,1176,922
2393,C2393,1546,아파트,경기도,국민임대,46.46,120,1,H,39354000.0,274190.0,1.0,2,1176,922
2394,C2393,1546,아파트,경기도,국민임대,46.46,20,1,A,39354000.0,274190.0,1.0,2,1176,922
2395,C2393,1546,아파트,경기도,국민임대,46.74,138,1,H,39354000.0,274190.0,1.0,2,1176,922
2396,C2393,1546,아파트,경기도,국민임대,46.74,6,1,A,39354000.0,274190.0,1.0,2,1176,922
2397,C2393,1546,아파트,경기도,영구임대,26.7,90,1,I,10220000.0,87610.0,1.0,2,1176,922
2398,C2393,1546,아파트,경기도,영구임대,26.7,14,1,I,10220000.0,87610.0,1.0,2,1176,922
2399,C2393,1546,아파트,경기도,영구임대,26.7,144,1,I,10220000.0,87610.0,1.0,2,1176,922
2400,C2393,1546,아파트,경기도,영구임대,33.91,4,1,I,12906000.0,110500.0,1.0,2,1176,922
2401,C2393,1546,아파트,경기도,영구임대,33.91,128,1,I,12906000.0,110500.0,1.0,2,1176,922
2402,C1673,640,아파트,충청북도,국민임대,29.99,168,22,A,7741000.0,120430.0,0.0,1,549,526
2403,C1673,640,아파트,충청북도,국민임대,29.99,12,22,A,7741000.0,120430.0,0.0,1,549,526
2404,C1673,640,아파트,충청북도,국민임대,36.84,280,22,A,9461000.0,160210.0,0.0,1,549,526
2405,C1673,640,아파트,충청북도,국민임대,46.76,168,22,A,20430000.0,212890.0,0.0,1,549,526
2406,C1673,640,아파트,충청북도,국민임대,46.76,12,22,A,20430000.0,212890.0,0.0,1,549,526
2407,C1017,1460,아파트,대전광역시,국민임대,26.86,324,27,A,11117000.0,160310.0,0.0,2,1534,1246
2408,C1017,1460,아파트,대전광역시,국민임대,36.68,580,27,A,15198000.0,227970.0,0.0,2,1534,1246
2409,C1017,1460,아파트,대전광역시,국민임대,46.97,556,27,A,33436000.0,300840.0,0.0,2,1534,1246
2410,C2539,396,아파트,충청남도,국민임대,29.91,128,8,A,6483000.0,109670.0,0.0,2,237,228
2411,C2539,396,아파트,충청남도,국민임대,29.91,10,8,A,6483000.0,109670.0,0.0,2,237,228
2412,C2539,396,아파트,충청남도,국민임대,36.7,128,8,A,7645000.0,136550.0,0.0,2,237,228
2413,C2539,396,아파트,충청남도,국민임대,36.7,12,8,A,7645000.0,136550.0,0.0,2,237,228
2414,C2539,396,아파트,충청남도,국민임대,46.94,60,8,A,16634000.0,179570.0,0.0,2,237,228
2415,C2539,396,아파트,충청남도,영구임대,26.81,58,8,E,45995000.0,23950.0,0.0,2,237,228
2416,C1933,1022,아파트,광주광역시,공공임대(10년),66.85,100,8,A,35000000.0,520000.0,0.0,3,1202,1730
2417,C1933,1022,아파트,광주광역시,공공임대(10년),66.94,20,8,A,35000000.0,520000.0,0.0,3,1202,1730
2418,C1933,1022,아파트,광주광역시,공공임대(10년),66.94,20,8,A,35000000.0,520000.0,0.0,3,1202,1730
2419,C1933,1022,아파트,광주광역시,공공임대(10년),66.96,488,8,A,35000000.0,520000.0,0.0,3,1202,1730
2420,C1933,1022,아파트,광주광역시,공공임대(10년),74.73,94,8,A,44000000.0,580000.0,0.0,3,1202,1730
2421,C1933,1022,아파트,광주광역시,공공임대(10년),74.98,300,8,A,44000000.0,580000.0,0.0,3,1202,1730
2422,C2316,1126,아파트,대구광역시,국민임대,29.13,36,36,A,7956000.0,145160.0,0.0,4,983,712
2423,C2316,1126,아파트,대구광역시,국민임대,29.8,272,36,A,7956000.0,145160.0,0.0,4,983,712
2424,C2316,1126,아파트,대구광역시,국민임대,36.96,574,36,A,9569000.0,188170.0,0.0,4,983,712
2425,C2316,1126,아파트,대구광역시,국민임대,46.89,244,36,A,19978000.0,277190.0,0.0,4,983,712
2426,C2051,1164,아파트,세종특별자치시,공공임대(10년),59.39,2,0,A,39000000.0,440000.0,0.0,3,755,780
2427,C2051,1164,아파트,세종특별자치시,공공임대(10년),59.87,48,0,A,39000000.0,440000.0,0.0,3,755,780
2428,C2051,1164,아파트,세종특별자치시,공공임대(10년),59.87,241,0,A,39000000.0,440000.0,0.0,3,755,780
2429,C2051,1164,아파트,세종특별자치시,공공임대(10년),59.96,3,0,A,39000000.0,440000.0,0.0,3,755,780
2430,C2051,1164,아파트,세종특별자치시,공공임대(10년),65.39,24,0,A,39000000.0,480000.0,0.0,3,755,780
2431,C2051,1164,아파트,세종특별자치시,공공임대(10년),72.82,64,0,A,49000000.0,520000.0,0.0,3,755,780
2432,C2051,1164,아파트,세종특별자치시,공공임대(10년),74.55,267,0,A,49000000.0,535000.0,0.0,3,755,780
2433,C2051,1164,아파트,세종특별자치시,공공임대(10년),79.61,7,0,A,55000000.0,570000.0,0.0,3,755,780
2434,C2051,1164,아파트,세종특별자치시,공공임대(10년),79.74,35,0,A,55000000.0,570000.0,0.0,3,755,780
2435,C2051,1164,아파트,세종특별자치시,공공임대(10년),79.93,3,0,A,55000000.0,570000.0,0.0,3,755,780
2436,C2051,1164,아파트,세종특별자치시,공공임대(10년),84.32,22,0,A,61000000.0,585000.0,0.0,3,755,780
2437,C2051,1164,아파트,세종특별자치시,공공임대(10년),84.51,8,0,A,61000000.0,585000.0,0.0,3,755,780
2438,C2051,1164,아파트,세종특별자치시,공공임대(10년),84.58,2,0,A,61000000.0,590000.0,0.0,3,755,780
2439,C2051,1164,아파트,세종특별자치시,공공임대(10년),84.59,10,0,A,63000000.0,590000.0,0.0,3,755,780
2440,C2051,1164,아파트,세종특별자치시,공공임대(10년),84.82,6,0,A,61000000.0,585000.0,0.0,3,755,780
2441,C2051,1164,아파트,세종특별자치시,공공임대(10년),84.82,23,0,A,61000000.0,585000.0,0.0,3,755,780
2442,C2051,1164,아파트,세종특별자치시,공공임대(10년),84.86,163,0,A,61000000.0,585000.0,0.0,3,755,780
2443,C2051,1164,아파트,세종특별자치시,공공임대(10년),84.89,3,0,A,65000000.0,590000.0,0.0,3,755,780
2444,C2051,1164,아파트,세종특별자치시,공공임대(10년),84.91,126,0,A,61000000.0,585000.0,0.0,3,755,780
2445,C2051,1164,아파트,세종특별자치시,공공임대(10년),84.92,87,0,A,61000000.0,585000.0,0.0,3,755,780
2446,C2051,1164,아파트,세종특별자치시,공공임대(10년),84.93,2,0,A,61000000.0,590000.0,0.0,3,755,780
2447,C2051,1164,아파트,세종특별자치시,공공임대(10년),84.93,6,0,A,65000000.0,590000.0,0.0,3,755,780
2448,C2051,1164,아파트,세종특별자치시,공공임대(10년),84.93,12,0,A,65000000.0,590000.0,0.0,3,755,780
2449,C2414,924,아파트,충청북도,공공임대(10년),59.97,174,13,A,30709000.0,270660.0,0.0,4,986,1200
2450,C2414,924,아파트,충청북도,공공임대(10년),59.98,532,13,A,30709000.0,270660.0,0.0,4,986,1200
2451,C2414,924,아파트,충청북도,공공임대(10년),59.98,174,13,A,30709000.0,270660.0,0.0,4,986,1200
2452,C2414,924,아파트,충청북도,공공임대(10년),59.98,44,13,A,30709000.0,270660.0,0.0,4,986,1200
2453,C1301,340,아파트,대구광역시,국민임대,26.92,96,19,A,10514000.0,145740.0,0.0,4,320,202
2454,C1301,340,아파트,대구광역시,국민임대,26.92,24,19,A,10514000.0,145740.0,0.0,4,320,202
2455,C1301,340,아파트,대구광역시,국민임대,33.97,220,19,A,13262000.0,173840.0,0.0,4,320,202
2456,C1700,922,아파트,대구광역시,공공임대(10년),51.98,572,39,A,22000000.0,380000.0,0.0,2,804,979
2457,C1700,922,아파트,대구광역시,공공임대(10년),59.91,266,39,A,30000000.0,430000.0,0.0,2,804,979
2458,C1700,922,아파트,대구광역시,공공임대(10년),59.93,84,39,A,30000000.0,430000.0,0.0,2,804,979
2459,C1636,632,아파트,경기도,공공임대(10년),74.85,128,7,A,66000000.0,590000.0,0.0,15,750,946
2460,C1636,632,아파트,경기도,공공임대(10년),84.97,74,7,A,79500000.0,630000.0,0.0,15,750,946
2461,C1636,632,아파트,경기도,공공임대(10년),84.97,48,7,A,79500000.0,630000.0,0.0,15,750,946
2462,C1636,632,아파트,경기도,공공임대(10년),84.98,382,7,A,79500000.0,630000.0,0.0,15,750,946
2463,C2612,1684,아파트,세종특별자치시,국민임대,29.71,628,27,A,9800000.0,154000.0,0.0,2,1689,1832
2464,C2612,1684,아파트,세종특별자치시,국민임대,29.71,54,27,A,9800000.0,154000.0,0.0,2,1689,1832
