단지코드,등록차량수,총세대수,지역,공가수,지하철,버스,단지내주차면수,총임대가구수,단지임대보증금,단지임대료,면적_15,면적_20,면적_30,면적_40,면적_50,면적_60,면적_70,면적_80,면적_100,자격_A,자격_B,자격_C,자격_D,자격_E,자격_F,자격_G,자격_H,자격_I,자격_J,자격_K,자격_L,자격_M,자격_N,자격_O,공급_공공분양,공급_공공임대(10년),공급_공공임대(50년),공급_공공임대(5년),공급_공공임대(분납),공급_국민임대,공급_영구임대,공급_임대상가,공급_장기전세,공급_행복주택
C2162,347.0,374.0,12,7.0,0.0,1.0,281.0,374.0,20227673.796791445,112360.69518716578,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1819,272.0,330.0,11,15.0,0.0,1.0,253.0,330.0,18934272.727272727,126521.81818181818,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2325,293.0,378.0,12,3.0,0.0,1.0,265.0,378.0,14330439.153439153,84453.96825396825,0.0,0.0,0.31216931216931215,0.4656084656084656,0.2222222222222222,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2394,254.0,277.0,14,20.0,0.0,2.0,222.0,277.0,54385896.750902526,60825.63176895307,0.0,0.0,0.3104693140794224,0.36823104693140796,0.3212996389891697,0.0,0.0,0.0,0.0,0.3104693140794224,0.0,0.0,0.0,0.6895306859205776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1133,842.0,856.0,12,10.0,0.0,3.0,777.0,856.0,23492362.14953271,136829.8831775701,0.0,0.0,0.4158878504672897,0.45560747663551404,0.12850467289719625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1281,484.0,646.0,12,4.0,0.0,3.0,583.0,646.0,20164393.18885449,119394.65944272446,0.0,0.0,0.6702786377708978,0.32972136222910214,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1194,585.0,511.0,13,3.0,0.0,4.0,413.0,511.0,20121144.81409002,236586.49706457925,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2308,244.0,285.0,0,3.0,0.0,1.0,200.0,285.0,13390505.263157895,196200.2105263158,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2036,258.0,256.0,0,2.0,0.0,1.0,199.0,256.0,19476710.9375,132089.765625,0.0,0.0,0.0,0.6796875,0.3203125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1394,271.0,466.0,12,0.0,0.0,1.0,329.0,466.0,12493364.806866953,92245.30042918454,0.0,0.0,0.5257510729613734,0.4742489270386266,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1180,311.0,314.0,12,15.0,0.0,1.0,241.0,314.0,18010910.82802548,102080.31847133758,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2503,327.0,382.0,13,7.0,0.0,2.0,306.0,382.0,15003382.19895288,120723.4554973822,0.0,0.0,0.5968586387434555,0.4031413612565445,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1907,207.0,212.0,13,7.0,0.0,3.0,163.0,212.0,12333415.094339622,103278.82075471699,0.0,0.0,0.5141509433962265,0.4858490566037736,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2181,683.0,872.0,15,15.0,0.0,6.0,733.0,872.0,12199112.385321101,112914.47247706422,0.0,0.0,0.6215596330275229,0.15481651376146788,0.22362385321100917,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1768,670.0,508.0,15,4.0,0.0,1.0,370.0,508.0,15762688.976377953,149560.6692913386,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1783,570.0,594.0,5,16.0,1.0,6.0,596.0,594.0,25853595.95959596,176619.19191919192,0.0,0.0,0.30303030303030304,0.35353535353535354,0.3434343434343434,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2192,324.0,514.0,15,16.0,0.0,2.0,442.0,514.0,11841260.700389106,102705.87548638132,0.0,0.0,0.6848249027237354,0.3151750972762646,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2346,553.0,558.0,15,12.0,0.0,3.0,449.0,558.0,16074569.892473118,140073.7634408602,0.0,0.0,0.0,0.34767025089605735,0.6523297491039427,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2680,590.0,758.0,2,19.0,0.0,7.0,564.0,758.0,22048725.593667544,115416.4907651715,0.0,0.0,0.6411609498680739,0.35883905013192613,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2631,638.0,812.0,2,2.0,0.0,3.0,612.0,812.0,20426721.674876846,103248.64532019704,0.0,0.0,0.39655172413793105,0.2512315270935961,0.3522167487684729,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2141,495.0,504.0,2,2.0,0.0,6.0,445.0,504.0,26544714.285714287,206454.7619047619,0.0,0.0,0.23809523809523808,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1569,528.0,631.0,2,8.0,0.0,3.0,442.0,631.0,13998939.778129952,95593.15372424723,0.0,0.0,0.6212361331220285,0.3787638668779715,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2099,383.0,332.0,0,3.0,0.0,2.0,258.0,332.0,12723506.024096385,104877.22891566265,0.0,0.0,0.24096385542168675,0.5903614457831325,0.1686746987951807,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2287,284.0,409.0,15,18.0,0.0,3.0,330.0,409.0,13627953.545232274,113428.67970660147,0.0,0.0,0.15403422982885084,0.687041564792176,0.15892420537897312,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2055,723.0,773.0,15,22.0,0.0,4.0,817.0,773.0,23228993.531694695,169709.12031047867,0.0,0.0,0.33247089262613194,0.4346701164294955,0.23285899094437257,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1428,333.0,375.0,0,6.0,0.0,2.0,360.0,375.0,19654925.333333332,163828.66666666666,0.0,0.0,0.2906666666666667,0.48533333333333334,0.224,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2522,610.0,747.0,0,13.0,0.0,2.0,698.0,747.0,19362184.73895582,158182.61044176706,0.0,0.0,0.5100401606425703,0.24899598393574296,0.24096385542168675,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2560,481.0,372.0,0,3.0,0.0,1.0,374.0,372.0,16727838.709677419,214235.48387096773,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2068,594.0,434.0,0,3.0,0.0,1.0,384.0,434.0,19838580.64516129,235882.25806451612,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2603,509.0,538.0,15,9.0,0.0,2.0,393.0,538.0,18537325.278810408,129137.02602230484,0.0,0.0,0.0,0.7788104089219331,0.2211895910780669,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1965,500.0,498.0,15,13.0,0.0,5.0,480.0,498.0,15797000.0,124788.55421686747,0.0,0.0,0.5180722891566265,0.3614457831325301,0.12048192771084337,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1660,512.0,718.0,2,13.0,0.0,3.0,550.0,718.0,17491941.504178274,111799.86072423398,0.0,0.0,0.25069637883008355,0.2479108635097493,0.5013927576601671,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2378,901.0,818.0,1,25.0,0.0,12.0,640.0,818.0,18597623.47188264,236875.08557457212,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1268,934.0,1035.0,1,21.0,0.0,16.0,911.0,1035.0,18430182.608695652,188233.6231884058,0.0,0.0,0.3710144927536232,0.43768115942028984,0.19130434782608696,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1994,496.0,431.0,2,3.0,0.0,1.0,319.0,431.0,16408714.617169373,106104.36194895592,0.0,0.0,0.0,0.4709976798143852,0.5290023201856149,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1837,398.0,467.0,2,21.0,0.0,4.0,366.0,467.0,14624143.46895075,125003.06209850108,0.0,0.0,0.49678800856531047,0.2505353319057816,0.25267665952890794,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1000,481.0,566.0,15,10.0,0.0,1.0,438.0,566.0,11897252.650176678,107462.27915194347,0.0,0.0,0.7402826855123675,0.127208480565371,0.13250883392226148,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1465,557.0,861.0,15,26.0,0.0,4.0,812.0,861.0,19373606.271777004,149684.80836236934,0.0,0.0,0.6411149825783972,0.3588850174216028,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1448,1284.0,1116.0,4,25.0,0.0,2.0,1050.0,1116.0,29277505.376344085,164258.9964157706,0.0,0.0,0.0,0.5734767025089605,0.4265232974910394,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1516,475.0,456.0,11,8.0,0.0,1.0,367.0,456.0,9786074.56140351,78749.4298245614,0.0,0.0,0.6885964912280702,0.31140350877192985,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2670,435.0,648.0,12,9.0,0.0,2.0,600.0,648.0,16239962.962962963,114225.55555555556,0.0,0.0,0.7777777777777778,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1365,945.0,875.0,1,5.0,0.0,2.0,903.0,875.0,53779358.85714286,340142.5028571429,0.0,0.0,0.07542857142857143,0.10171428571428572,0.8228571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1177,1044.0,1668.0,6,17.0,1.0,10.0,1756.0,1668.0,27255726.618705034,179041.103117506,0.0,0.0,0.7068345323741008,0.15587529976019185,0.13729016786570744,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1360,375.0,443.0,3,22.0,0.0,2.0,362.0,443.0,14131178.329571106,100778.23927765236,0.0,0.0,0.38826185101580135,0.4492099322799097,0.16252821670428894,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2488,1023.0,1215.0,4,28.0,0.0,4.0,1105.0,1215.0,52178189.30041152,76575.39094650206,0.0,0.0,0.48559670781893005,0.51440329218107,0.0,0.0,0.0,0.0,0.0,0.48559670781893005,0.0,0.0,0.0,0.51440329218107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1406,1350.0,1647.0,6,13.0,0.0,2.0,1741.0,1647.0,27027850.03035823,150981.80327868852,0.0,0.0,0.7122040072859745,0.14450516089860352,0.143290831815422,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1566,284.0,462.0,11,13.0,0.0,6.0,387.0,462.0,14630216.45021645,105660.12987012987,0.0,0.0,0.645021645021645,0.17316017316017315,0.18181818181818182,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1227,823.0,806.0,2,7.0,0.0,1.0,707.0,806.0,21808465.260545906,229657.22084367246,0.0,0.19851116625310175,0.41563275434243174,0.1327543424317618,0.2531017369727047,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2460,793.0,1017.0,1,17.0,0.0,3.0,879.0,1017.0,36325550.63913471,247358.5545722714,0.0,0.1887905604719764,0.3333333333333333,0.344149459193707,0.13372664700098327,0.0,0.0,0.0,0.0,0.775811209439528,0.0,0.0,0.0,0.0,0.0,0.0,0.22418879056047197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2486,587.0,589.0,2,2.0,0.0,4.0,515.0,589.0,22309482.173174873,232636.80814940578,0.0,0.18505942275042445,0.4057724957555178,0.14261460101867574,0.266553480475382,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2106,353.0,504.0,15,18.0,0.0,2.0,434.0,504.0,12111484.126984127,103752.77777777778,0.0,0.0,0.6984126984126984,0.30158730158730157,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1572,479.0,937.0,2,32.0,0.0,3.0,770.0,937.0,37551807.89754536,76641.73959445038,0.0,0.0,0.6296691568836713,0.2497331910352188,0.12059765208110992,0.0,0.0,0.0,0.0,0.6296691568836713,0.0,0.0,0.0,0.3703308431163287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1773,614.0,840.0,1,15.0,0.0,4.0,772.0,840.0,29663489.285714287,286476.6904761905,0.0,0.16785714285714284,0.375,0.3238095238095238,0.13333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1677,1101.0,1144.0,1,9.0,0.0,4.0,1039.0,1144.0,29854120.62937063,257134.66783216782,0.0,0.2097902097902098,0.3304195804195804,0.24125874125874125,0.21853146853146854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1823,652.0,553.0,15,14.0,0.0,3.0,584.0,553.0,19717482.820976492,153155.75045207958,0.0,0.0,0.6003616636528029,0.3996383363471971,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1344,509.0,424.0,8,0.0,0.0,3.0,467.0,300.0,83973530.66037735,304685.8962264151,0.0,0.0,0.0,0.0,0.18396226415094338,0.0,0.09669811320754718,0.4268867924528302,0.0,0.7075471698113207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18396226415094338,0.0,0.0,0.5235849056603774,0.0,0.0,0.0,0.0,0.0
C2692,437.0,499.0,3,19.0,0.0,2.0,409.0,499.0,13341228.456913827,102301.10220440882,0.0,0.0,0.6693386773547094,0.21042084168336672,0.12024048096192384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2505,163.0,200.0,3,2.0,0.0,2.0,153.0,200.0,10031250.0,84545.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2587,589.0,603.0,3,23.0,0.0,3.0,506.0,603.0,18598666.666666668,122769.83416252072,0.0,0.0,0.5538971807628524,0.11940298507462686,0.32669983416252074,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2127,403.0,700.0,2,21.0,0.0,2.0,592.0,700.0,18740594.285714287,157237.2,0.0,0.0,0.5028571428571429,0.32571428571428573,0.17142857142857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1316,22.0,107.0,14,7.0,0.0,2.0,27.0,107.0,34825510.280373834,33401.86915887851,0.0,0.0,0.897196261682243,0.0,0.102803738317757,0.0,0.0,0.0,0.0,0.102803738317757,0.0,0.0,0.0,0.897196261682243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1674,322.0,318.0,11,4.0,0.0,1.0,262.0,318.0,13016465.408805031,103668.8679245283,0.0,0.0,0.5974842767295597,0.4025157232704403,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1713,566.0,656.0,2,2.0,0.0,1.0,527.0,656.0,14529064.024390243,139566.6463414634,0.0,0.0,0.6920731707317073,0.13719512195121952,0.17073170731707318,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1845,277.0,306.0,0,0.0,0.0,3.0,248.0,306.0,19120568.62745098,223888.82352941178,0.0,0.0,0.5098039215686274,0.39215686274509803,0.09803921568627451,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2082,822.0,970.0,1,19.0,0.0,2.0,845.0,970.0,38670816.49484536,263041.54639175255,0.0,0.18144329896907216,0.3422680412371134,0.33608247422680415,0.1402061855670103,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1328,770.0,992.0,1,36.0,0.0,15.0,871.0,992.0,65818409.27419355,138239.4758064516,0.0,0.16129032258064516,0.41330645161290325,0.26411290322580644,0.16129032258064516,0.0,0.0,0.0,0.0,0.5745967741935484,0.0,0.0,0.0,0.4254032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2357,345.0,533.0,7,25.0,1.0,2.0,484.0,533.0,77731688.55534708,247673.92120075048,0.0,0.0,0.49530956848030017,0.1951219512195122,0.30956848030018763,0.0,0.0,0.0,0.0,0.5046904315196998,0.0,0.0,0.0,0.30956848030018763,0.0,0.18574108818011256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2565,1090.0,1006.0,3,33.0,0.0,3.0,915.0,1006.0,20177237.574552685,196099.662027833,0.0,0.0,0.21769383697813122,0.3946322067594433,0.38767395626242546,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1804,951.0,478.0,1,3.0,0.0,3.0,629.0,26.0,4766698.744769874,31667.74058577406,0.0,0.0,0.0,0.0,0.0,0.0,0.012552301255230125,0.04184100418410042,0.0,0.05439330543933055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05439330543933055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
