code,tot_pop,region,num_empty,sub,bus,num_park,type_new,prop_type_im1,prop_type_im2,prop_type_im3,prop_type_im4,prop_type_im5,prop_type_im6,prop_type_im7,prop_type_im8,prop_type_im9,prop_type_im10,prop_type_qual1,prop_type_qual2,prop_type_qual3,prop_type_qual4,prop_type_qual5,prop_type_qual6,prop_type_qual7,prop_type_qual8,prop_type_qual9,prop_type_qual10,prop_type_qual11,prop_type_qual12,prop_type_qual13,prop_type_qual14,prop_areaL21,prop_areaL29,prop_areaL36,prop_areaL39,prop_areaL46,prop_areaL59,prop_areaU59,M_fee_deposit,M_fee_rent,target
C2099,332,1,3,0,2,258,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.2,0.0,12483000.0,102350,383
C2100,880,7,4,0,5,736,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25096000.0,100365,671
C2100,880,7,4,0,5,736,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25096000.0,100365,671
C2106,504,16,18,0,2,434,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.4,0.0,0.0,11533000.0,102130,353
C2109,495,3,2,0,4,117,1,0.0,0.0,0.0,0,0.0,0.0,0.117647059,0.882352941,0.0,0.0,0.0,0,0.117647059,0.882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529000000006,0.882352941,0.0,0.0,0.0,0.058823529000000006,23131000.0,178510,60
C2127,700,3,21,0,2,592,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.5,0.166666667,0.0,20802000.0,174930,403
C2132,2428,8,1,0,1,756,1,0.0,0.0,0.0,0,0.0,0.0,0.08510638300000001,0.914893617,0.0,0.0,0.0,0,0.021276596000000002,0.914893617,0.0,0.063829787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23404255300000001,0.127659574,0.17021276600000002,0.276595745,0.021276596000000002,0.106382979,0.063829787,14418000.0,121070,359
C2133,355,5,10,0,3,330,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.333333333,0.333333333,0.0,26217000.0,142310,328
C2135,1116,8,10,1,3,262,1,0.0,0.0,0.0,0,0.0,0.0,0.15,0.85,0.0,0.0,0.0,0,0.15,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.15,0.05,0.0,0.05,0.05,18892500.0,146845,127
C2137,960,4,30,0,8,876,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.666666667,0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.333333333,0.333333333,0.0,0.0,9450000.0,154350,752
C2139,311,3,11,0,4,232,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.333333333,0.0,0.333333333,0.0,0.0,9061000.0,147000,155
C2141,504,3,2,0,6,445,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,27872000.0,216780,495
C2142,954,11,41,0,5,772,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.0,0.0,13645000.0,171500,396
C2143,363,1,2,0,2,434,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41377000.0,547410,719
C2153,362,12,20,0,3,345,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.0,0.0,10808500.0,162855,280
C2154,178,1,2,0,1,131,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.0,0.0,10450000.0,150000,124
C2156,306,15,0,0,1,246,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.333333333,0.0,11147000.0,90410,204
C2162,374,13,7,0,1,281,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18425000.0,102350,347
C2173,775,2,4,1,2,665,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.0,40880000.0,277480,745
C2181,872,16,15,0,6,733,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.333333333,0.333333333,0.0,14863000.0,133780,683
C2186,924,6,0,0,8,664,0,0.0,0.0,0.0,0,0.0,0.666666667,0.333333333,0.0,0.0,0.0,0.0,0,0.333333333,0.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.166666667,0.166666667,0.0,0.0,15307500.0,106030,744
C2188,136,2,3,0,2,136,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19221000.0,175780,125
C2190,1013,3,7,0,2,178,1,0.0,0.0,0.0,0,0.0,0.0,0.19047619,0.80952381,0.0,0.0,0.0,0,0.19047619,0.80952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47619047600000003,0.28571428600000004,0.095238095,0.047619048,0.095238095,0.0,0.0,14418000.0,131290,129
C2192,514,16,16,0,2,442,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.4,0.0,0.0,11147000.0,100320,324
C2202,623,1,0,0,2,222,0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.666666667,0.0,0.0,10244000.0,152280,226
C2208,882,2,16,0,2,755,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.0,31958000.0,217210,840
C2211,304,12,4,0,1,230,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,0.333333333,0.0,0.0,8778000.0,85580,244
C2212,697,1,0,0,4,128,1,0.0,0.0,0.0,0,0.0,0.0,0.214285714,0.7857142859999999,0.0,0.0,0.0,0,0.214285714,0.7857142859999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071428571,0.571428571,0.0,0.0,0.0,0.35714285700000004,14569000.0,131425,86
C2216,390,15,2,0,1,97,0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9447000.0,132910,149
C2221,590,14,1,0,3,376,0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15406500.0,246675,359
C2225,1206,3,49,0,3,842,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.333333333,0.333333333,0.0,0.333333333,0.0,0.0,0.0,51961000.0,27060,448
C2227,477,2,9,0,8,413,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28571428600000004,0.428571429,0.28571428600000004,0.0,31711000.0,215550,505
C2232,355,5,13,0,3,354,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0,22297000.0,121945,248
C2237,70,15,7,0,2,50,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,0.333333333,0.0,0.0,8564000.0,58460,55
C2245,212,3,22,0,1,114,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.28571428600000004,0.428571429,0.0,0.28571428600000004,0.0,0.0,0.0,50657000.0,26380,98
C2251,886,2,16,0,3,809,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909091,0.0,0.181818182,0.545454545,0.181818182,0.0,36036000.0,283920,870
C2255,560,15,2,0,2,400,0,0.0,0.0,0.0,0,0.0,0.666666667,0.333333333,0.0,0.0,0.0,0.666666667,0,0.0,0.0,0.166666667,0.0,0.0,0.0,0.166666667,0.0,0.0,0.0,0.0,0.0,0.166666667,0.5,0.0,0.166666667,0.166666667,0.0,0.0,9755500.0,85710,410
C2256,409,3,7,0,1,316,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.4,0.0,15590000.0,136710,344
C2258,965,7,13,0,3,287,1,0.0,0.0,0.0,0,0.0,0.0,0.15,0.85,0.0,0.0,0.0,0,0.15,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.2,0.05,0.05,0.05,0.05,18535500.0,157650,78
C2258,965,7,13,0,3,287,1,0.0,0.0,0.0,0,0.0,0.0,0.15,0.85,0.0,0.0,0.0,0,0.15,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.2,0.05,0.05,0.05,0.05,18535500.0,157650,78
C2259,947,2,5,0,2,1306,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69000000.0,375000,1378
C2262,720,11,30,0,4,581,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375,0.25,0.0,24775000.0,185810,540
C2274,1122,16,34,0,3,1182,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28571428600000004,0.0,0.428571429,0.28571428600000004,0.0,0.0,15046000.0,141680,713
C2276,1072,7,18,0,4,894,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17704000.0,165640,1159
C2287,409,16,18,0,3,330,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28571428600000004,0.428571429,0.28571428600000004,0.0,13759000.0,113560,284
C2289,1527,8,2,0,3,240,1,0.0,0.0,0.0,0,0.0,0.0,0.166666667,0.833333333,0.0,0.0,0.0,0,0.166666667,0.833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333333,0.083333333,0.541666667,0.0,0.208333333,0.083333333,16550000.0,135585,364
C2298,581,7,21,0,3,408,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.4,0.0,0.0,0.0,24520000.0,118000,444
C2308,285,1,3,0,1,200,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12646000.0,187150,244
C2310,1988,8,1,0,2,217,1,0.0,0.0,0.0,0,0.0,0.0,0.130434783,0.869565217,0.0,0.0,0.0,0,0.130434783,0.869565217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086956522,0.043478261,0.565217391,0.0,0.21739130399999998,0.086956522,19787000.0,138280,189
C2314,600,7,13,0,2,360,0,0.0,0.0,0.0,0,0.0,0.571428571,0.428571429,0.0,0.0,0.0,0.571428571,0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571429,0.0,0.0,0.0,0.0,0.0,0.28571428600000004,0.14285714300000002,0.28571428600000004,0.14285714300000002,0.14285714300000002,0.0,0.0,12089000.0,153020,343
C2316,1126,6,36,0,4,983,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.0,0.0,8762500.0,166665,712
C2319,606,7,1,1,12,548,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17414000.0,236590,266
C2325,378,13,3,0,1,265,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.4,0.0,15360000.0,85460,293
C2326,632,16,15,0,4,478,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,13216000.0,114140,557
C2328,1077,16,4,0,2,1239,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44000000.0,390000,1374
C2329,1028,6,24,0,5,973,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.0,20870000.0,276345,821
C2336,458,4,13,0,2,399,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571429,0.428571429,0.14285714300000002,0.0,19787000.0,134300,562
C2340,512,9,15,0,3,362,0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32454000.0,281700,382
C2346,558,16,12,0,3,449,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,16168000.0,141080,553
C2351,542,2,6,0,4,542,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40000000.0,390000,646
C2352,1065,9,7,0,4,879,0,0.0,0.0,0.0,0,0.0,0.7,0.3,0.0,0.0,0.0,0.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.3,0.4,0.0,0.0,21015000.0,262700,793
C2357,533,8,25,1,2,484,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.666666667,0,0.0,0.0,0.166666667,0.0,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.333333333,0.333333333,0.166666667,0.0,32287500.0,309750,345
C2358,1260,3,24,0,8,941,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,20121000.0,127200,1010
C2359,820,12,9,0,3,629,0,0.0,0.0,0.0,0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.0,0.2,0.0,0.0,7126000.0,90460,693
C2361,1174,2,9,0,4,1026,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.545454545,0,0.0,0.0,0.0,0.0,0.0,0.454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272727273,0.454545455,0.272727273,0.0,37454000.0,259660,1117
C2362,1509,2,46,0,2,1055,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.35714285700000004,0.428571429,0.0,0.214285714,0.0,0.0,0.0,23520000.0,99000,196
C2368,775,12,10,0,4,738,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.125,0.0,14418000.0,100920,548
C2371,474,4,20,0,1,374,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375,0.25,0.0,17302000.0,108130,451
C2373,850,14,9,0,5,948,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.333333333,0.166666667,0.0,20269000.0,217735,800
C2377,1105,3,22,0,3,1110,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.166666667,0.333333333,0.333333333,0.0,26673000.0,305370,579
C2378,818,2,25,0,12,640,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19384500.0,247590,901
C2383,762,2,14,0,3,661,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222222,0.333333333,0.444444444,0.0,34810000.0,257660,832
C2385,445,2,4,0,4,404,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,27996000.0,191380,552
C2389,690,16,21,0,3,694,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.333333333,0.333333333,0.0,13335000.0,120230,561
C2390,386,2,4,0,4,299,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32146500.0,269150,422
C2393,1546,2,1,1,2,1176,0,0.0,0.0,0.0,0,0.0,0.615384615,0.384615385,0.0,0.0,0.0,0.307692308,0,0.0,0.0,0.0,0.0,0.0,0.307692308,0.384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923100000002,0.153846154,0.307692308,0.307692308,0.0,0.0,18225000.0,215050,922
C2394,277,15,20,0,2,222,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.375,0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375,0.25,0.0,65856600.0,42300,254
C2401,213,1,21,0,3,164,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.666666667,0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.333333333,0.333333333,0.0,25964000.0,72660,19
C2405,600,3,22,0,8,728,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36113000.0,603480,1240
C2412,571,12,10,0,2,492,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.0,22895000.0,138570,487
C2414,924,16,13,0,4,986,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30709000.0,270660,1200
C2416,560,3,0,0,5,154,1,0.0,0.0,0.0,0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.1,0.2,0.1,0.1,18203500.0,143200,63
C2420,457,6,3,1,8,537,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28571428600000004,0.28571428600000004,0.428571429,0.0,25468000.0,174770,505
C2433,511,2,19,0,2,389,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.2,0.0,0.0,0.0,27640000.0,119000,130
C2437,90,16,12,0,1,30,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10346000.0,107530,16
C2445,800,16,16,0,4,671,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.333333333,0.333333333,0.0,15620000.0,141770,334
C2446,2200,2,32,0,5,1570,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333333333,0.166666667,0.0,0.25,0.25,0.0,0.0,46550000.0,193955,1204
C2450,483,2,8,0,5,437,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.5,0.333333333,0.0,39349000.0,312610,451
